username,created_at,tweet,likes_count,retweets_count,urls,
username,created_at,tweet,likes_count,retweets_count,urls,
nytimes,2016-05-06 04:26:05 MSK,"Where can a Ph.D. take you? Back to school, usually. https://t.co/3q0F4GcE6N",172,141,http://nyti.ms/1SQyamf,
nytimes,2021-12-31 00:36:47 MSK,"We explained how global warming could shift the Antarctic current. Turning ""data into an interactive map to show readers how Antarctica’s ice shelves are melting from below required me to run over a million calculations simultaneously,"" @blueshirt said. https://t.co/ScuFFdD4CO https://t.co/q394NTw8JW",170,52,https://nyti.ms/3FD9Yjs,
nytimes,2021-08-22 20:50:06 MSK,"Four people were killed and four others were still missing after flash floods wiped out homes in western North Carolina in the wake of Tropical Depression Fred last week, the authorities said. https://t.co/rrUZva82pK",168,52,https://nyti.ms/3sF4YFa,
washingtonpost,2017-11-13 14:01:40 MSK,Fossil fuel emissions projected to reach an all-time high in 2017 — dashing hopes of progress https://t.co/F6GTPgWuIV,94,147,http://wapo.st/2ho6KXt,
guardian,2021-12-30 02:17:37 MSK,Lateral flow test shortage is a supply chain disaster | Letters https://t.co/NLx8Fey191,32,15,https://www.theguardian.com/world/2021/dec/29/lateral-flow-test-shortage-is-a-supply-chain-disaster?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1640819787,
reuters,2021-08-12 07:40:04 MSK,India's space agency suffers setback in satellite mission after technical anomaly https://t.co/RXkllGTE5J https://t.co/UJikaGo0Hu,28,7,http://reut.rs/3jRyB2p,
guardian,2021-09-21 16:29:57 MSK,Ministers reach deal to restart CO2 production at Teesside and Cheshire plants https://t.co/IvoqR8fVXo,32,8,https://www.theguardian.com/business/2021/sep/21/ministers-reach-deal-to-restart-co2-production-at-teesside-and-cheshire-plants?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1632230910,
nytimes,2019-08-28 16:00:12 MSK,"“The message that we don’t have to worry so much about climate change because the Great Barrier Reef is about to be rescued by pumice is wrong,” a professor said. “Unfortunately the only fix isn’t an easy one and that’s the greenhouse gas emissions issue.” https://t.co/vmMlI8IskA",168,42,https://nyti.ms/327cESf,
reuters,2019-07-25 19:01:01 MSK,A Reuters/Ipsos poll finds that Americans' political affiliation can affect how people perceive the frequency and intensity of extreme weather events  https://t.co/XaYtrLJGBU https://t.co/pDmkDKbC72,28,18,https://reut.rs/2YiDXGZ,
guardian,2020-04-01 01:36:26 MSK,Whole Foods workers hold ‘sick-out’ to demand hazard pay during pandemic https://t.co/pgfdUaDzy6,32,13,https://www.theguardian.com/business/2020/mar/31/whole-foods-coronavirus-outbreak-us-health?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1585694186,
nytimes,2019-05-23 11:30:04 MSK,"The ozone layer, which protects people from harmful UV radiation, is threatened by new emissions of CFC-11, an ozone-destroying gas. Where is the gas coming from? China, scientists say. https://t.co/EM5XzHow51",168,114,https://nyti.ms/2HNWPHK,
guardian,2019-06-14 01:55:06 MSK,Eden Hazard fulfils his dream of a lifetime with Real Madrid move | Sid Lowe https://t.co/Mi8mTIbYX3,32,6,https://www.theguardian.com/football/2019/jun/13/eden-hazard-fulfils-dream-real-madrid-move?utm_term=Autofeed&CMP=twt_gu&utm_medium=&utm_source=Twitter#Echobox=1560466337,
guardian,2019-02-07 01:45:45 MSK,Cavity two-thirds the size of Manhattan discovered under Antarctic glacier https://t.co/uRKszSpnsz,32,36,https://trib.al/bHbiyVA,
natgeo,2022-01-20 06:06:00 MSK,Photographer Alessandro Cinque documents the plight of Peru's four million alpacas—more than 70 percent of the world’s alpaca population—as climate change threatens their mountain pastures https://t.co/Pj6ljNgHjn,704,183,https://on.natgeo.com/32gelTh,
natgeo,2021-10-11 19:15:05 MSK,On #IndigenousPeoplesDay2021 hear from photographer Kiliii Yuyan about living on the Arctic sea ice with Inupiaq whalers and how climate change is threatening their way of life https://t.co/vWgzgQyrkT https://t.co/bqksZHZtPL,700,156,https://on.natgeo.com/3uZlbWY,
washingtonpost,2019-09-25 19:42:03 MSK,"A glacier in the Alps might collapse, thanks to global warming, officials say https://t.co/k0hgir8aZi",93,93,https://wapo.st/2mFCy09,
natgeo,2021-10-11 19:15:05 MSK,On #IndigenousPeoplesDay2021 hear from photographer Kiliii Yuyan about living on the Arctic sea ice with Inupiaq whalers and how climate change is threatening their way of life https://t.co/vWgzgQyrkT https://t.co/bqksZHZtPL,700,156,https://on.natgeo.com/3uZlbWY,
natgeo,2021-03-13 18:05:05 MSK,"“CO2 is not a lone actor. When you consider the whole cast of other characters, the outlook in the Amazon is that the impacts of human activities will be worse than we realize” https://t.co/KfL6nVZda9",687,170,https://on.natgeo.com/2Orx5rX,
natgeo,2019-01-04 22:03:03 MSK,"Sixty-one years ago today, Sputnik reentered Earth's atmosphere. One writer reflects on how the spacecraft influenced him while growing up in the Soviet Union https://t.co/GxPbmAQIJX",682,211,https://on.natgeo.com/2VwerO7,
natgeo,2022-02-05 18:08:00 MSK,The findings add to a growing catalog of evidence that climate change is now fundamentally changing even the most remote areas of the world https://t.co/xLtn092rrp,670,240,https://on.natgeo.com/3op6cns,
natgeo,2019-04-01 21:30:26 MSK,"Collectively, tiny sea ice algae have a massive impact on polar ecosystems https://t.co/qWdTtX1F0M",668,190,https://on.natgeo.com/2V9Zp0f,
natgeo,2019-04-01 21:30:26 MSK,"Collectively, tiny sea ice algae have a massive impact on polar ecosystems https://t.co/qWdTtX1F0M",668,190,https://on.natgeo.com/2V9Zp0f,
natgeo,2021-12-09 00:45:01 MSK,Heat waves. Floods. Megadroughts. This year’s weather showed us that climate change is here—and deadly https://t.co/hT3PHmZ60E,667,162,https://on.natgeo.com/3y6sVZ1,
natgeo,2019-10-25 19:49:02 MSK,"Just like us, our planet is constantly ingesting and exhaling carbon, often in the form of CO2. Here's what that means for the climate https://t.co/P0Hb7osW2l",665,157,https://on.natgeo.com/2NaFn2I,
nytimes,2018-11-27 07:02:03 MSK,The most direct ways the Trump administration is working to allow more greenhouse gas emissions https://t.co/gWgw8ieUBE,168,134,https://nyti.ms/2Ri0H7a,
natgeo,2019-11-19 22:09:04 MSK,"There’s more oxygen gas in the Martian atmosphere than scientists expected, and what’s there is behaving strangely https://t.co/HDzX3jyVRN",663,150,https://on.natgeo.com/2D0eUQU,
natgeo,2021-12-09 19:14:21 MSK,"The four covers of the January issue center on themes prominent throughout the year: COVID-19, climate change, conflict, and conservation. Here’s how they were selected https://t.co/fza3hWNndK https://t.co/uQeD7a6Xy4",662,146,https://on.natgeo.com/3IAvZkJ,
guardian,2017-02-21 22:35:08 MSK,Aerosol study to look at great unknown in climate science https://t.co/wBOl5J4jox,32,18,http://trib.al/AD7v8MA,
nytimes,2021-11-16 02:30:11 MSK,"Torrential rain in parts of British Columbia set off landslides on Sunday and Monday, choking off highways, trapping dozens of vehicles and prompting evacuations and flood warnings. The rainfall was part of a system that also pummeled Washington State. https://t.co/1dUyhUgAgt",167,67,https://nyti.ms/3kFnnis,
washingtonpost,2022-01-04 23:00:00 MSK,"Al Roker on climate change: “I think people want action, and they are taking it into their own hands” https://t.co/A1T6EQmO1h",91,11,https://wapo.st/3JD4yr7,
natgeo,2021-04-04 13:20:04 MSK,A new study finds a direct link between an extreme snow event in Europe and declining Arctic sea ice—and suggests it could be part of a pattern https://t.co/Cdq8tHTBVP,657,160,https://on.natgeo.com/3sRGpEp,
natgeo,2021-04-04 13:20:04 MSK,A new study finds a direct link between an extreme snow event in Europe and declining Arctic sea ice—and suggests it could be part of a pattern https://t.co/Cdq8tHTBVP,657,160,https://on.natgeo.com/3sRGpEp,
natgeo,2021-08-09 13:27:04 MSK,"Fossil fuel emissions need to be cut immediately and drastically in order to prevent further catastrophic climate change, says a massive new report from the Intergovernmental Panel on Climate Change https://t.co/2TLpF3GPbv",656,211,https://on.natgeo.com/2VvMJWY,
natgeo,2021-08-09 13:27:04 MSK,"Fossil fuel emissions need to be cut immediately and drastically in order to prevent further catastrophic climate change, says a massive new report from the Intergovernmental Panel on Climate Change https://t.co/2TLpF3GPbv",656,211,https://on.natgeo.com/2VvMJWY,
guardian,2021-12-19 13:24:26 MSK,The Big One: Canada floods show British Columbia is not ready for a powerful earthquake https://t.co/s67uWEI9tm,31,15,https://www.theguardian.com/world/2021/dec/19/big-one-canada-floods-show-british-columbia-not-ready-earthquake?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1639909091,
guardian,2021-12-15 10:17:15 MSK,Australian beef linked to deforestation could end up part of post-Brexit trade deal https://t.co/hJdKlnrmZK,31,23,https://www.theguardian.com/environment/2021/dec/15/australian-beef-linked-deforestation-post-brexit-trade-deal?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1639552595,
nytimes,2021-08-30 01:10:20 MSK,"Tropical Storm Nora was downgraded from a hurricane on Sunday, a day after it formed, as it battered the western coast of Mexico and unleashed a torrent of life-threatening rain and flash floods, forecasters said. https://t.co/FDvHjhgq9Z",167,65,https://nyti.ms/2WyINoi,
washingtonpost,2021-11-18 18:07:25 MSK,"Analysis: As Democrats await the Congressional Budget Office score, experts argue it may not account for climate change https://t.co/ghvdRy7Ili",91,17,https://wapo.st/30zLkRJ,
guardian,2021-10-11 16:18:01 MSK,UK firms reach deal over CO2 supply chain shortages https://t.co/gt3FdDR7hV,31,13,https://www.theguardian.com/business/2021/oct/11/uk-firms-reach-deal-over-co2-supply-chain-shortages?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1633958229,
reuters,2019-07-06 07:55:59 MSK,"Mexico, Colombia, Chile, Peru eye bond for extreme weather: minister https://t.co/6Cu1uKTp6g https://t.co/JV5W8APzdu",28,17,http://www.reuters.com/article/us-pacific-alliance-bonds-idUSKCN1U1001?utm_campaign=trueAnthem%3A+Trending+Content&utm_content=5d2029c78e73cc000163f6e7&utm_medium=trueAnthem&utm_source=twitter,
natgeo,2022-01-07 06:03:01 MSK,"“The rock reacts with water, and during that reaction takes up CO2 from the atmosphere. The question is, can we significantly speed up that natural process?"" https://t.co/50MGIN9HWa",655,111,https://on.natgeo.com/3Jxk6fZ,
guardian,2021-02-26 10:31:47 MSK,Airbus reveals planes sold in last two years will emit over 1bn tonnes of CO2 https://t.co/KNjLobRhHU,31,33,https://www.theguardian.com/business/2021/feb/26/airbus-reveals-planes-sold-in-last-two-years-will-emit-over-1bn-tonnes-of-co2?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1614324681,
nytimes,2021-03-17 07:30:05 MSK,"Xi Jinping, China’s top leader, has promoted a vision for growth which steers the country away from greenhouse gas pollution. But the big issue is coal, which has made China the world’s top-polluting nation in recent decades. https://t.co/mMFXuA4fMY",167,46,https://nyti.ms/38OSfqP,
nytimes,2022-01-18 17:30:10 MSK,"Mexico is buying a Texas oil refinery as part of President López Obrador’s bid for energy self-sufficiency. His heavy investment in a state-owned oil company is at odds with the country’s climate change commitments, critics say. https://t.co/1ohB1nfkxv",166,53,https://nyti.ms/3fym4ii,
guardian,2020-10-18 10:50:30 MSK,Residents evacuated at Sydney's North Head as hazard reduction burn jumps containment lines https://t.co/mw7gh6lSp8,31,10,https://www.theguardian.com/australia-news/2020/oct/17/residents-evacuated-at-sydneys-north-head-as-hazard-reduction-burn-jumps-containment-lines?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1603007375,
guardian,2019-05-30 02:22:38 MSK,‘I think it’s goodbye’: Hazard ready to leave Chelsea after Europa League heroics https://t.co/EyXchID2yP,31,6,https://www.theguardian.com/football/2019/may/29/eden-hazard-chelsea-goodbye-europa-league?utm_term=Autofeed&CMP=twt_gu&utm_medium=&utm_source=Twitter#Echobox=1559172157,
washingtonpost,2019-05-31 16:25:27 MSK,"Extreme weather is pummeling the Midwest, and farmers are in deep trouble https://t.co/mJUJL42P9o",91,67,https://wapo.st/2EKpLQf,
nytimes,2021-09-03 08:40:05 MSK,"Kolkata's tram system, built in 1881, was instrumental for its growth into one of the world's most populous cities. But in recent years, hit by natural disasters and official neglect, the trams have become little more than a nostalgia ride for residents. https://t.co/C1BYbCOpag",166,44,https://nyti.ms/3BBQ5Hb,
guardian,2021-11-17 17:03:24 MSK,Canada floods latest: one dead amid warnings of catastrophic flooding; Abbotsford residents told to evacuate https://t.co/Rtul1TvmZp,30,28,https://www.theguardian.com/world/live/2021/nov/17/canada-floods-vancouver-british-columbia-weather-pacific-north-west-latest-updates?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1637157764,
guardian,2021-09-22 10:52:34 MSK,Bailout of US carbon dioxide supplier will cost UK taxpayers ‘many millions’ https://t.co/NQSHBM4NHA,30,21,https://www.theguardian.com/politics/2021/sep/22/bailout-of-us-carbon-dioxide-supplier-will-cost-uk-taxpayers-many-millions?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1632297108,
reuters,2018-10-29 01:20:00 MSK,WATCH: Both the gold market and the U.S. dollar are on the rise. @RenitaDYoung explains the anomaly in this week's #GoldWatch https://t.co/AYzIxSJFgE via @ReutersTV https://t.co/wdZryXUA4j,28,22,https://reut.tv/2D7iASO,
reuters,2022-01-19 02:20:00 MSK,"China's car sector is on track to bring its climate-warming carbon dioxide emissions to a peak by 2027, but on current trends it is unlikely to meet the country's 2060 ‘net zero’ target, environment group Greenpeace said https://t.co/JATrujAIjm https://t.co/jNjBq9DmpD",27,17,https://reut.rs/3KivM6K,
nytimes,2020-05-21 23:46:46 MSK,"The two dams that failed in Michigan were rated “high hazard,” meaning that a failure could lead to deaths. About 170 dams there hold the same risk. https://t.co/T6TBURuARB",166,80,https://nyti.ms/3bT6QAv,
natgeo,2018-02-11 07:00:08 MSK,What exactly is contributing to the hole in Earth's ozone layer? https://t.co/VoZkppu9qM,653,333,http://on.natgeo.com/2nR0fjO,
natgeo,2018-02-11 07:00:08 MSK,What exactly is contributing to the hole in Earth's ozone layer? https://t.co/VoZkppu9qM,653,333,http://on.natgeo.com/2nR0fjO,
reuters,2021-12-19 20:35:00 MSK,ICYMI: HSBC has laid out its long-awaited policy on financing thermal coal and said it expected all its clients to have a plan in place to exit the fossil fuel by the end of 2023 https://t.co/r2F2crsFi5 https://t.co/ezolPeTj1o,27,6,https://reut.rs/3oRXbUe,
natgeo,2020-08-20 19:12:04 MSK,"This summer is expected to be the hottest on record, with drought conditions predicted in California through September https://t.co/tcDhRVJt3W",647,148,https://on.natgeo.com/32efzdu,
natgeo,2020-08-20 19:12:04 MSK,"This summer is expected to be the hottest on record, with drought conditions predicted in California through September https://t.co/tcDhRVJt3W",647,148,https://on.natgeo.com/32efzdu,
guardian,2020-12-21 11:09:10 MSK,Time for some home truths about deforestation | Laura Spinney https://t.co/ftjNqRE69E,30,16,https://www.theguardian.com/commentisfree/2020/dec/21/time-for-some-home-truths-about-deforestation?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1608537283,
natgeo,2020-01-18 02:34:03 MSK,"Feeding wild animals is generally discouraged, but this short-term intervention could help the endangered Grevy’s zebra survive drought https://t.co/N8WspKlABy",642,131,https://on.natgeo.com/2uSKlvs,
natgeo,2020-01-18 02:34:03 MSK,"Feeding wild animals is generally discouraged, but this short-term intervention could help the endangered Grevy’s zebra survive drought https://t.co/N8WspKlABy",642,131,https://on.natgeo.com/2uSKlvs,
guardian,2020-03-03 21:41:51 MSK,Tory donor invested in firm linked to Amazon deforestation https://t.co/wiv2aeJHBn,30,32,https://www.theguardian.com/politics/2020/mar/03/tory-donor-crispin-odey-invested-in-firm-linked-to-amazon-deforestation?utm_term=Autofeed&CMP=twt_gu&utm_medium=&utm_source=Twitter#Echobox=1583260910,
natgeo,2020-02-20 21:03:00 MSK,"We’ve underestimated the methane impacts of fossil fuel extraction by up to 40 percent, new research shows https://t.co/N8pfVY4vQ2",635,205,https://on.natgeo.com/38K7gbD,
natgeo,2020-02-20 21:03:00 MSK,"We’ve underestimated the methane impacts of fossil fuel extraction by up to 40 percent, new research shows https://t.co/N8pfVY4vQ2",635,205,https://on.natgeo.com/38K7gbD,
nytimes,2020-09-16 07:00:07 MSK,The billowing wildfire smoke that has blanketed much of the West Coast with a caustic haze also began settling into the atmosphere thousands of miles away on Tuesday. https://t.co/V3dNDnOEar,165,68,https://nyti.ms/3izMOz1,
nytimes,2019-12-12 19:53:09 MSK,"At one site in Texas, a worker walked directly into an invisible methane plume unprotected. Methane contributes to ground-level ozone, which, if inhaled, can cause asthma and other health problems. https://t.co/mAbnztk9Du https://t.co/xZSK4CcKCx",165,81,https://nyti.ms/2YJsOk9,
nytimes,2017-10-11 05:02:05 MSK,How will repealing the Clean Power Plan change greenhouse gas emissions in your state? https://t.co/flcKNekcPv,162,160,http://nyti.ms/2yEateg,
washingtonpost,2021-11-11 18:29:02 MSK,"Extinction Rebellion protesters staged a “die-in” at the COP26 gates to draw attention to climate change-related deaths. The bodies — very much alive — were labeled POLLUTION, DROUGHT, FAMINE, SUICIDE, SKIN CANCER, WAR and FLOOD. https://t.co/Gx9tVAmRLw https://t.co/TNTn5BzzXb",90,21,"https://wapo.st/3oiUOIO', 'https://twitter.com/casey_silvestri/status/1458766357848330242",
nytimes,2021-08-31 15:10:04 MSK,"As the remnants of Hurricane Ida move northeast, the storm is expected to bring heavy rain and flood threats to a large swath of the U.S., from Tennessee to Massachusetts, over the next few days. https://t.co/OZn5pacXWC",159,60,https://nyti.ms/3BwKL81,
reuters,2021-12-19 12:30:00 MSK,"ICYMI: HSBC, Europe's leading banker to corporate Asia, laid out its policy on financing thermal coal and said it expected all its clients to have a plan in place to exit the fossil fuel by the end of 2023 https://t.co/r2F2crb3Tv https://t.co/ngQxaQkt9u",27,10,https://reut.rs/3oRXbUe,
washingtonpost,2019-02-06 21:19:19 MSK,"Wildfires, hurricanes and other extreme weather cost the nation 247 lives, nearly $100 billion in damage during 2018 https://t.co/VPoLQFT1TE",90,92,https://wapo.st/2DaMVh4,
guardian,2018-05-17 10:57:09 MSK,Mysterious rise in banned ozone-destroying chemical shocks scientists https://t.co/BaUlyMTifv,30,43,https://trib.al/ESACtXq,
washingtonpost,2021-07-28 19:40:02 MSK,"Get ready to pay more for tomatoes, as California growers reel from extreme weather https://t.co/WzRq1ouVhs",89,37,https://wapo.st/3BSdtkq,
guardian,2017-07-18 13:54:33 MSK,Bodies of Swiss couple missing for 75 years found on glacier https://t.co/MX1zIKbUMh,30,32,http://trib.al/6lojEsP,
nytimes,2020-06-17 16:40:07 MSK,"After a drastic decline this spring, global greenhouse gas emissions are now rebounding sharply, scientists reported, as countries relax their lockdowns https://t.co/WWo89drvnS",159,115,https://nyti.ms/3huuNBY,
natgeo,2020-08-09 16:15:03 MSK,Infectious-disease experts have since denounced the practice as both ineffective and a potential health hazard https://t.co/6vuAuccvUl,633,220,https://on.natgeo.com/31tUifC,
guardian,2021-11-18 02:31:17 MSK,‘Mountainsides just collapsed’: Pacific north-west grapples with catastrophic floods https://t.co/Yv8uOzuA8C,29,24,https://www.theguardian.com/world/2021/nov/17/pacific-north-west-floods-storm-british-columbia-washington-state?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1637176752,
natgeo,2020-08-09 16:15:03 MSK,Infectious-disease experts have since denounced the practice as both ineffective and a potential health hazard https://t.co/6vuAuccvUl,633,220,https://on.natgeo.com/31tUifC,
guardian,2021-08-24 22:57:30 MSK,Carbon dioxide monitors will not improve ventilation in schools and colleges | Letter https://t.co/OzWiofX8FY,29,10,https://www.theguardian.com/education/2021/aug/24/carbon-dioxide-monitors-will-not-improve-ventilation-in-schools-and-colleges?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1629825490,
natgeo,2019-06-08 16:00:08 MSK,"Since the Industrial Revolution, hundreds of billions of tonnes of carbon has entered our atmosphere leading to excess heat being trapped. And the oceans have absorbed 90 percent of that heat #WorldOceansDay https://t.co/nVSLP9uM4p",633,349,https://on.natgeo.com/2K6J8Hs,
natgeo,2020-01-14 18:00:31 MSK,"With millions of people at risk, experts are looking at previous eruptions to understand Taal Volcano's unique hazards https://t.co/Mr4QJ0v4wb",614,207,https://on.natgeo.com/3aj2aUW,
nytimes,2019-12-12 19:46:50 MSK,"When methane escapes into the air, it acts as a potent greenhouse gas that is helping to warm the planet at an alarming rate https://t.co/mAbnztk9Du https://t.co/ywej94FqbB",159,92,https://nyti.ms/2YJsOk9,
nytimes,2018-10-05 05:02:01 MSK,What's one of the fastest growing sources of greenhouse gas emissions? A new report says plastics. https://t.co/p92EDjjX2w,158,135,https://nyti.ms/2O5vhUj,
guardian,2020-12-18 22:08:32 MSK,Fire hazards found at block housing Grenfell Tower survivors https://t.co/cOjgsiW2CG,29,21,https://www.theguardian.com/uk-news/2020/dec/18/fire-hazards-found-at-block-housing-grenfell-tower-survivors?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1608318460,
washingtonpost,2019-04-25 16:59:53 MSK,Analysis: Fossil fuel ban on public lands becomes issue in 2020 Democratic race https://t.co/wPq4wy5IoC,89,24,https://wapo.st/2ZqVPRI,
nytimes,2016-02-23 03:26:03 MSK,A new breed of trader on Wall Street: Coder with a Ph.D. https://t.co/s6ShUfN3XX,157,112,http://nyti.ms/1Uj3k60,
reuters,2021-12-18 15:15:00 MSK,"WATCH: HSBC, Europe's leading banker to corporate Asia, laid out its policy on financing thermal coal and said it expected all its clients to have a plan in place to exit the fossil fuel by the end of 2023 https://t.co/r2F2crb3Tv https://t.co/grOgJZ4Fld",27,14,https://reut.rs/3oRXbUe,
nytimes,2022-01-10 15:25:03 MSK,"U.S. greenhouse gas emissions from energy and industry rose 6.2% in 2021 as the economy began recovering from pandemic lows. The rise underscored the challenge President Biden faces in his quest to shift the nation away from oil, gas and coal. https://t.co/PrnfwqupCQ",156,65,https://nyti.ms/3GeRgz5,
guardian,2019-10-05 20:41:36 MSK,Eden Hazard scores first Real Madrid goal in hard-fought win over Granada https://t.co/c5I7KdB8Sa,29,4,https://www.theguardian.com/football/2019/oct/05/real-madrid-granada-la-liga-match-report?utm_term=Autofeed&CMP=twt_gu&utm_medium=&utm_source=Twitter#Echobox=1570294886,
guardian,2021-11-21 16:57:03 MSK,Floods and wildfires are now normal life in small-town Canada https://t.co/E5fiygrGEO,28,24,https://www.theguardian.com/environment/2021/nov/21/floods-and-wildfires-are-now-normal-life-in-small-town-canada?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1637501827,
reuters,2022-02-03 23:35:00 MSK,Supporters say it's the world's most ambitious green investment rulebook and could direct huge sums of money into fighting climate change. Critics say it's a ‘greenwashing’ exercise. So what is the EU's sustainable-finance taxonomy? https://t.co/xGEUqp8ViA https://t.co/jnnK3WG7Ds,26,10,https://reut.rs/32Uv3rt,
reuters,2021-12-07 05:20:55 MSK,".@Breakingviews: Sika and Saint-Gobain are both wisely buying niche chemicals firms to reduce the CO2 footprint of their building products. But the juicier returns from Sika’s deal could cement its higher valuation, says @edwardcropley https://t.co/cxd8CP3xiU",26,10,https://reut.rs/3lHNXZ0,
guardian,2021-10-31 16:29:41 MSK,Revealed: a third of England’s vital flood defences are in private hands https://t.co/gSWf5qwphl,28,22,https://www.theguardian.com/environment/2021/oct/31/revealed-a-third-of-england-vital-flood-defences-are-in-private-hands?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1635685155,
guardian,2021-10-13 16:16:54 MSK,Lake Tahoe water level hits four-year low as drought pummels tourist spot https://t.co/5ZOdrzv7Ft,28,19,https://www.theguardian.com/us-news/2021/oct/13/lake-tahoe-water-level-drought-climate-change?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1634130941,
nytimes,2021-08-30 20:57:23 MSK,"Afghanistan embodies a new breed of international crisis, where the hazards of war collide with the hazards of climate change, creating a nightmarish feedback loop that punishes some of the world’s most vulnerable people. https://t.co/1Lb5CnKIg1",156,44,https://nyti.ms/3jv8oHY,
natgeo,2020-01-14 18:00:31 MSK,"With millions of people at risk, experts are looking at previous eruptions to understand Taal Volcano's unique hazards https://t.co/Mr4QJ0v4wb",614,207,https://on.natgeo.com/3aj2aUW,
guardian,2021-08-06 13:14:13 MSK,West nile virus: another alarming side effect of US drought https://t.co/drH45J6RrJ,28,19,https://www.theguardian.com/us-news/2021/aug/06/drought-west-nile-virus-human-health?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1628244774,
washingtonpost,2021-12-17 08:57:07 MSK,"Like many extreme weather events this year, its wrath was fueled by exceptionally warm temperatures. https://t.co/kxzfSgxSj2",88,28,https://wapo.st/3yvGgKC,
nytimes,2018-11-19 02:44:53 MSK,"Mike Dickison, New Zealand's ""Wikipedian-at-Large,"" once did a Ph.D. on the moa, an extinct giant flightless bird of New Zealand. Why? ""They’re just enormous. They’re really big. I mean, why do kids like dinosaurs? Because they’re huge."" https://t.co/JNR22HNGRB",156,50,https://nyti.ms/2OR7dzI,
washingtonpost,2021-11-09 12:39:55 MSK,"Across the world, many types of extreme weather are becoming more frequent and intense. In low- to lower-middle-income countries, these events are disproportionately affecting girls and young women. https://t.co/BtMMcOHZKh",88,46,https://wapo.st/3kiXmW7,
washingtonpost,2018-04-30 16:51:47 MSK,Unprecedented U.S.-British project launches to study the world’s most dangerous glacier https://t.co/qYaMxptFpD,88,53,https://wapo.st/2HECHe1,
guardian,2019-11-17 06:45:04 MSK,"Nissan recalls nearly 400,000 cars in US over potential fire hazard https://t.co/Fn1RsZ5zoR",28,22,https://www.theguardian.com/business/2019/nov/17/nissan-recalls-nearly-40000-cars-in-us-over-potential-fire-hazard?utm_term=Autofeed&CMP=twt_gu&utm_medium=&utm_source=Twitter#Echobox=1573962303,
guardian,2017-08-24 09:32:28 MSK,Three bodies found on Mont Blanc after being hidden by glacier for decades https://t.co/NmGNHiCYqX,28,32,http://trib.al/fR5MRy5,
guardian,2022-01-24 21:50:15 MSK,Food and drink shortages possible as UK support for CO2 industry ends https://t.co/96U81TgkyT,27,17,https://www.theguardian.com/business/2022/jan/24/food-and-drink-shortages-possible-as-uk-support-for-co2-industry-ends?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1643050164,
natgeo,2020-01-31 11:30:24 MSK,"Feeding wild animals is generally discouraged, but this intervention could help the endangered Grevy’s zebra survive drought #InternationalZebraDay https://t.co/scBUSnBY9a",613,128,https://on.natgeo.com/36IC7Dx,
natgeo,2020-01-31 11:30:24 MSK,"Feeding wild animals is generally discouraged, but this intervention could help the endangered Grevy’s zebra survive drought #InternationalZebraDay https://t.co/scBUSnBY9a",613,128,https://on.natgeo.com/36IC7Dx,
natgeo,2019-10-29 03:18:02 MSK,"Now, NOAA’s souped-up 'weather time machine' can produce snapshots of Earth's atmosphere eight times a day going all the way back to 1836. https://t.co/BNU5YCUXJu",610,126,https://on.natgeo.com/369OTvT,
